ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address  (Unit #),Registered Address  (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,16/12/2025,POINTSOFT (S) PTE LTD,POINTSOFT S,,TeleSales,,Offline Sources,Adhoc,,200104074Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 2216 8653,khor@pointsoft.com.my,,,,,accounts@pointsoft.com.my,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,S & R LLP,R&S,,TeleSales,,Offline Sources,Adhoc,,T25LL0924F,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9220 4757,almaliksg@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SL7 EATING HOUSE,SL7 EATING HOUSE,,TeleSales,,Offline Sources,Adhoc,,53393227X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9770 5835,limengle@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE VINTAGE STATION,THE VINTAGE STATION,,TeleSales,,Offline Sources,Adhoc,,53471764X,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9851 3110,tom.ocean26@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KARUBI SINGAPORE (PTE. LTD.),KARUBI,,TeleSales,,Offline Sources,Adhoc,,202216312K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9893 4154,ambrosemmf@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SENSHI PTE. LTD.,SENSHI,,TeleSales,,Offline Sources,Adhoc,,202037903C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9852 1163,mark@senshi.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,UNCLE MEOW PTE. LTD.,UNCLE MEOW,,TeleSales,,Offline Sources,Adhoc,,202216301G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9232 7085,unclemeow.finance@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE CAFFEINE EXPERIENCE PTE. LTD.,THE CAFFEINE EXPERIENCE,,TeleSales,,Offline Sources,Adhoc,,201725426R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 1000 0000,matthew.poh@theofficialtce.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JC GLOBAL,JC,,TeleSales,,Offline Sources,Adhoc,,52867746B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8279 3023,lauailing2112@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HAWKSTER CONCEPTS LLP,HAWKSTER CONCEPTS,,TeleSales,,Offline Sources,Adhoc,,T18LL1494A,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9027 6289,anoodlestory@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ABR HOLDINGS LIMITED,ABR,,TeleSales,,Offline Sources,Adhoc,,197803023H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9017 7252,deongoh@abr.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE BACKYARD BAKERS,THE BACKYARD BAKERS,,TeleSales,,Offline Sources,Adhoc,,53357894M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8782 1076,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SF GROUP LIMITED,SF,,TeleSales,,Offline Sources,Adhoc,,201714570N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9126 6873,xavier.boey@sfgroup.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BOAT NOODLE EXPRESS LLP,BOAT NOODLE EXPRESS,,TeleSales,,Offline Sources,Adhoc,,T16LL1600K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9793 3237,desireegoh1@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GOODLUCK SINGAPORE PTE. LTD.,GOODLUCK,,TeleSales,,Offline Sources,Adhoc,,201842131C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8886 5865,goodluck3646@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MILLENNIUM HOTELS AND RESORTS,MILLENNIUM HOTELS AND RESORTS,,TeleSales,,Offline Sources,Adhoc,,53306261J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BOOMARANG BISTRO & BAR PTE. LTD.,BOOMARANG BISTRO & BAR,,TeleSales,,Offline Sources,Adhoc,,200719919K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8183 2246,sheena@boomarang.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,EXTREMERS ADVENTURE PTE LTD,EXTREMERS ADVENTURE,,TeleSales,,Offline Sources,Adhoc,,200003426R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9617 1231,simon@georges.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,886 PTE. LTD.,886,,TeleSales,,Offline Sources,Adhoc,,202114628R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8363 9063,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BISMILLAH FOOD INDUSTRY PTE. LTD.,BISMILLAH FOOD INDUSTRY,,TeleSales,,Offline Sources,Adhoc,,201720756R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9114 1603,azan@bismillahbiryani.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TWO LITTLE BOYS PTE. LTD.,TWO LITTLE BOYS,,TeleSales,,Offline Sources,Adhoc,,201207256D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9226 6774,russ.aldridge@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MUN ZUK WG PTE. LTD.,MUN ZUK WG,,TeleSales,,Offline Sources,Adhoc,,202042380Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9634 8383,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE CURRY WOK PTE. LTD.,THE CURRY WOK,,TeleSales,,Offline Sources,Adhoc,,200409165E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9107 0265,currywok@yahoo.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,OH!CAFE PTE. LTD.,OH CAFE,,TeleSales,,Offline Sources,Adhoc,,201631956R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9477 5778,caffezeppin@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HENG HENG BAK KUT TEH,HENG HENG BAK KUT TEH,,TeleSales,,Offline Sources,Adhoc,,48024700E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8157 4841,cavinte92@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AGAPE FOOD & BEVERAGE PTE. LTD.,AGAPE FOOD & BEVERAGE,,TeleSales,,Offline Sources,Adhoc,,202110722Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9191 2022,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GOING OM LLP,GOING OM,,TeleSales,,Offline Sources,Adhoc,,T08LL0166L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9889 7498,ollie@going-om.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LHL GROUP PTE. LTD.,LHL,,TeleSales,,Offline Sources,Adhoc,,200414016N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6289 1605,paul.yam@kimlygroup.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MING CHUNG RESTAURANT,MING CHUNG RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,04095900K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9169 8661,nicholashwm@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PRODIGAL PEOPLE PTE. LTD.,PRODIGAL PEOPLE,,TeleSales,,Offline Sources,Adhoc,,202118140G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8223 4631,andreamjtang@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SUKI SUSHI PTE. LTD.,SUKI SUSHI,,TeleSales,,Offline Sources,Adhoc,,200204495W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8781 9243,jasminekoh@sukigroup.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,JAPAN MEDIAMIX SINGAPORE PTE. LTD.,JAPAN MEDIAMIX,,TeleSales,,Offline Sources,Adhoc,,201222022G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 1111 1205,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SICILIA MIA PTE. LTD.,SICILIA MIA,,TeleSales,,Offline Sources,Adhoc,,200517740C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8397 6954,catherine.nonis@live.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE PLANT FOOD.CO,THE PLANT FOOD,,TeleSales,,Offline Sources,Adhoc,,53437094B,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9183 8290,theplantfood.co@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TASTE OF INDIA RESTAURANT PTE. LTD.,TASTE OF INDIA RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,200918733M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9028 6401,tasteofindia@singnet.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SEED SQUARED PTE. LTD.,SEED SQUARED,,TeleSales,,Offline Sources,Adhoc,,201609235N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8499 6609,jackuk@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CHICKY FUN PTE. LTD.,CHICKY FUN,,TeleSales,,Offline Sources,Adhoc,,199405076N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8168 0940,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MASTER CHIPPY PTE. LTD.,MASTER CHIPPY,,TeleSales,,Offline Sources,Adhoc,,202006385G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9093 1588,xaocious@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SOD CAFE LLP,SOD CAFE,,TeleSales,,Offline Sources,Adhoc,,T11LL0482L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6517 7295,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MEVAN ASIA PTE. LTD.,MEVAN ASIA,,TeleSales,,Offline Sources,Adhoc,,202105227E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8738 7225,daunbistrosg@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ONE PALATE PTE. LTD.,ONE PALATE,,TeleSales,,Offline Sources,Adhoc,,202027891C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9767 7139,estheryhlim@hotmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PALATE ADDICTION PTE. LTD.,PALATE ADDICTION,,TeleSales,,Offline Sources,Adhoc,,202140526H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9680 4233,jay@palateaddiction.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,TRIVE LLP,TRIVE,,TeleSales,,Offline Sources,Adhoc,,T11LL1364D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9821 4020,ishanee@trive.vc,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MINT MUSEUM OF TOYS,MINT MUSEUM OF TOYS,,TeleSales,,Offline Sources,Adhoc,,53054764C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9792 6417,maxongsm@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MEATSMITH,MEATSMITH,,TeleSales,,Offline Sources,Adhoc,,53281309W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9245 5675,james@meatsmith.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,VENUE BY SEBASTIAN,VENUE BY SEBASTIAN,,TeleSales,,Offline Sources,Adhoc,,53357642C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6904 9688,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,STELLA PROP LLP,STELLA,,TeleSales,,Offline Sources,Adhoc,,T15LL1604L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9088 0382,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GUAN HOE SOON RESTAURANT,GUAN HOE SOON RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,02507500D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9633 2833,sales@guanhoesoon.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GRAND HYATT SINGAPORE,GRAND HYATT,,TeleSales,,Offline Sources,Adhoc,,24672300M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 2182 1234,angebakesketo@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,RESORTS WORLD (SINGAPORE) PTE LTD,RESORTS WORLD,,TeleSales,,Offline Sources,Adhoc,,198000082C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9183 2788,irene.altan@rwsentosa.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CREATION CAFE,CREATION CAFE,,TeleSales,,Offline Sources,Adhoc,,52910221L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9116 6870,dcchen006@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,BEPPU MENKAN RESTAURANT (SINGAPORE) PTE LTD,BEPPU MENKAN RESTAURANT,,TeleSales,,Offline Sources,Adhoc,,199804858E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9850 4331,beppu98@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,HUNGRY BBQ PRIVATE LIMITED,HUNGRY BBQ,,TeleSales,,Offline Sources,Adhoc,,200918833G,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9384 4334,help@hungrybbq.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,DESSERT BOWL LLP,DESSERT BOWL,,TeleSales,,Offline Sources,Adhoc,,T08LL0435F,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9848 6543,serene.ng@dessertbowl.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,URBAN BITES,URBAN BITES,,TeleSales,,Offline Sources,Adhoc,,53157767L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6327 9460,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NAOMI KITCHEN PTE. LTD.,NAOMI KITCHEN,,TeleSales,,Offline Sources,Adhoc,,201007935C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9321 3688,naomibakeshoppe@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SWEE CHOON COMPANY PRIVATE LIMITED,SWEE CHOON,,TeleSales,,Offline Sources,Adhoc,,197101240M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9179 3971,,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,NUR INDAH KITCHEN,NUR INDAH KITCHEN,,TeleSales,,Offline Sources,Adhoc,,53250563L,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9389 4301,roziwan@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,GOOD CHANCE POPIAH EATING HOUSE,GOOD CHANCE POPIAH EATING HOUSE,,TeleSales,,Offline Sources,Adhoc,,53041373J,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9634 7375,heng@goodchancepopiah.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,THE SONG OF INDIA PTE. LTD.,THE SONG OF INDIA,,TeleSales,,Offline Sources,Adhoc,,200511676M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9100 5612,terese@songofindia.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,KOREAN FUSION BBQ,KOREAN FUSION BBQ,,TeleSales,,Offline Sources,Adhoc,,53259614E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9060 7369,cv.kfbbq@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,MGCA CAFE PTE. LTD.,MGCA CAFE,,TeleSales,,Offline Sources,Adhoc,,202245636C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9729 6608,winnie-nam@tims-mgca.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,YA KUN INTERNATIONAL PTE LTD,YA KUN,,TeleSales,,Offline Sources,Adhoc,,200104668W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9741 8118,eugene@yakun.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SARIKA CONNOISSEUR CAFE PTE LTD,SARIKA CONNOISSEUR CAFÉ,,TeleSales,,Offline Sources,Adhoc,,200004940E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9692 0937,patrick_yong@theconnoisseurconcerto.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,PIZZA HUT SINGAPORE PTE LTD,PIZZA HUT,,TeleSales,,Offline Sources,Adhoc,,199302293D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9823 5932,frederick.kang@yum.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,AM CULINARY CONSULTANCY LLP,AM CULINARY CONSULTANCY,,TeleSales,,Offline Sources,Adhoc,,T18LL1018C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9618 2011,andrewng@amculinaryconsultancy.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LIM CHEE GUAN PTE LTD,LIM CHEE GUAN,,TeleSales,,Offline Sources,Adhoc,,200106155M,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6933 7230,fayth.seet@limcheeguan.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,LAI & COMPANY,LAI LAI,,TeleSales,,Offline Sources,Adhoc,,53131257K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9678 2935,alex.onn@lailaifr.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SARIKA CONNOISSEUR CAFE PTE LTD,SARIKA CONNOISSEUR CAFE,,TeleSales,,Offline Sources,Adhoc,,200004940E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9321 6808,ivan_chua@theconnoisseurconcerto.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,EPSON SINGAPORE PTE LTD,EPSON,,TeleSales,,Offline Sources,Adhoc,,198204474C,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9179 3970,ckteo@esp.epson.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ETTO PTE. LIMITED,ETTO,,TeleSales,,Offline Sources,Adhoc,,201103268H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9674 4887,lilian@etto.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SINGAPORE INSTITUTE OF TECHNOLOGY,INSTITUTE OF TECHNOLOGY,,TeleSales,,Offline Sources,Adhoc,,200917667D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6592 5011,kuanhuei.lee@singaporetech.edu.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,SUSHI-TEI PTE LTD,SUSHI TEI,,TeleSales,,Offline Sources,Adhoc,,199405285E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9093 7799,janicelee@sushitei.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,CREATIVE EATERIES PTE LTD,CREATIVE EATERIES,,TeleSales,,Offline Sources,Adhoc,,199605714E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9737 5543,bonniewong@creativeeateries.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ENVIRONMENTAL SOLUTIONS (ASIA) PTE LTD,ENVIRONMENTAL ASIA,,TeleSales,,Offline Sources,Adhoc,,199902448E,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8809 9836,yeowchuan@env-soluitons.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,FUJITSU SINGAPORE,FUJITSU,,TeleSales,,Offline Sources,Adhoc,,53218442D,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 6512 7555,arata.itakura@sg.fujitsu.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,200 HCM FOOD PTE. LTD.,200 HCM FOOD,,TeleSales,,Offline Sources,Adhoc,,201805711Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8263 6363,rambo.song@yahoo.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,2DEGREES NORTH COFFEE CO. PTE. LTD.,2DEGREES NORTH COFFEE,,TeleSales,,Offline Sources,Adhoc,,201434267Z,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9763 4200,kyy1992@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,2SIX PTE. LTD.,2SIX,,TeleSales,,Offline Sources,Adhoc,,201607584W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9761 1606,enquiry@2six.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,40 HANDS PTE. LTD.,40 HANDS,,TeleSales,,Offline Sources,Adhoc,,201010742R,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9295 8849,michael.bovell@cmcroasters.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,6IX 6IX RESTAURANT AND BAR PTE. LTD.,6IX 6IX RESTAURANT AND BAR,,TeleSales,,Offline Sources,Adhoc,,201918613W,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9088 1121,wendy@6ix6ix.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,7 INCH SQUARE PIZZA PTE. LTD.,7 INCH SQUARE PIZZA,,TeleSales,,Offline Sources,Adhoc,,201327685H,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9025 8148,kokjinhui89@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,A MATTER OF TASTE PTE. LTD.,A MATTER OF TASTE,,TeleSales,,Offline Sources,Adhoc,,201002922N,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 9228 3559,ming@bbbs.com.sg,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
,,16/12/2025,ABC FOOD COURT PTE. LTD.,ABC FOOD COURT,,TeleSales,,Offline Sources,Adhoc,,202004790K,,,,,,,,,,,,,,,,"B2C, Offline",,,,,,,,,,,,,,,,65 8591 2010,abcfoodcourtpteltd@gmail.com,,,,,,,,,,,,,,Gov List,"ACRA, Google Searches",,
